image_path,label
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image05.jpg,post
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image31.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image08.jpg,pole(s)
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image05.jpg,overcast sky
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image10.jpg,tree
/Users/carolinejohnson/Desktop/finalProject/data/indonesia/Image04.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image35.jpg,hills
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image54.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image02.jpg,struct
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image36.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/italy/Image15.jpg,houses
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image40.jpg,beach
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image32.jpg,bench
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image13.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image48.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image23.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image05.jpg,figure
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image26.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/football/Image41.jpg,noticeable white stripes
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image01.jpg,beach
/Users/carolinejohnson/Desktop/finalProject/data/indonesia/Image17.jpg,rocks
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image42.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image38.jpg,ground
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image01.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image43.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/football/Image28.jpg,track
/Users/carolinejohnson/Desktop/finalProject/data/football/Image34.jpg,football field
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image44.jpg,building
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image03.jpg,ocean
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image09.jpg,sidewalk
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image30.jpg,water
/Users/carolinejohnson/Desktop/finalProject/data/swissmountains/Image27.jpg,Rockes
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image17.jpg,Green Trees
/Users/carolinejohnson/Desktop/finalProject/data/football/Image07.jpg,stands
/Users/carolinejohnson/Desktop/finalProject/data/football/Image08.jpg,goalpost
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image40.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image05.jpg,ropes
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image03.jpg,flowers
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image02.jpg,flowers
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image47.jpg,street
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image45.jpg,hotel
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image39.jpg,cherry trees
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image23.jpg,palace
/Users/carolinejohnson/Desktop/finalProject/data/indonesia/Image20.jpg,palm tree
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image32.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image44.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/football/Image04.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image13.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image06.jpg,building
/Users/carolinejohnson/Desktop/finalProject/data/football/Image21.jpg,football field
/Users/carolinejohnson/Desktop/finalProject/data/football/Image20.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image14.jpg,flying fox
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image11.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image35.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image19.jpg,hills
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image41.jpg,partially cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image22.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/football/Image39.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/football/Image12.jpg,Husky Stadium
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image41.jpg,cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/swissmountains/Image05.jpg,Cloudy Sky
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image13.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/football/Image23.jpg,banners
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image47.jpg,houses
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image27.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image46.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image41.jpg,tree
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image19.jpg,pole
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image05.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image11.jpg,building
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image47.jpg,ground
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image20.jpg,tree
/Users/carolinejohnson/Desktop/finalProject/data/indonesia/Image15.jpg,rice paddies
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image40.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/iran/Image34.jpg,window
/Users/carolinejohnson/Desktop/finalProject/data/football/Image13.jpg,Husky Stadium
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image09.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image50.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image42.jpg,building
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image22.jpg,hills
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image27.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/football/Image40.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image13.jpg,Buildings
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image03.jpg,Water
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image20.jpg,overcast sky
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image30.jpg,truck
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image48.jpg,pole
/Users/carolinejohnson/Desktop/finalProject/data/football/Image10.jpg,partially cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image22.jpg,house
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image14.jpg,fern
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image04.jpg,Sky
/Users/carolinejohnson/Desktop/finalProject/data/italy/Image01.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image03.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image25.jpg,partly cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/football/Image34.jpg,Husky Stadium
/Users/carolinejohnson/Desktop/finalProject/data/football/Image25.jpg,band on the field
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image10.jpg,rain
/Users/carolinejohnson/Desktop/finalProject/data/football/Image31.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/football/Image30.jpg,purple stripe
/Users/carolinejohnson/Desktop/finalProject/data/swissmountains/Image28.jpg,Clear Sky
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image02.jpg,koala
/Users/carolinejohnson/Desktop/finalProject/data/football/Image46.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image09.jpg,struct
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image44.jpg,partially cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/football/Image13.jpg,players
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image05.jpg,buildings
/Users/carolinejohnson/Desktop/finalProject/data/football/Image45.jpg,east stands
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image02.jpg,leafless trees
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image06.jpg,Grass
/Users/carolinejohnson/Desktop/finalProject/data/football/Image02.jpg,2 rounded entryways
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image29.jpg,3 power boats
/Users/carolinejohnson/Desktop/finalProject/data/football/Image44.jpg,noticeable white stripes
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image43.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image52.jpg,sidewalk
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image08.jpg,overcast sky
/Users/carolinejohnson/Desktop/finalProject/data/football/Image41.jpg,north stands
/Users/carolinejohnson/Desktop/finalProject/data/indonesia/Image27.jpg,trees. people
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image26.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image01.jpg,tree trunks
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image13.jpg,water
/Users/carolinejohnson/Desktop/finalProject/data/football/Image31.jpg,north  stands
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image18.jpg,horse
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image03.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/football/Image31.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image15.jpg,clouds
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image12.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image12.jpg,Mountains
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image07.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/football/Image33.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image20.jpg,car
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image29.jpg,cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image35.jpg,cherry trees
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image12.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image20.jpg,clouds
/Users/carolinejohnson/Desktop/finalProject/data/football/Image33.jpg,Husky Stadium
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image48.jpg,logs
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image33.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image03.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image04.jpg,sky
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image28.jpg,fire hydrant
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image15.jpg,Water
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image07.jpg,sky
/Users/carolinejohnson/Desktop/finalProject/data/football/Image17.jpg,bands
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image04.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/football/Image14.jpg,word Huskies
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image17.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image36.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image23.jpg,partly cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/football/Image41.jpg,Husky Stadium
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image33.jpg,temple
/Users/carolinejohnson/Desktop/finalProject/data/football/Image09.jpg,purple stripe with the word Huskies
/Users/carolinejohnson/Desktop/finalProject/data/iran/Image32.jpg,tiles
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image07.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image15.jpg,ground
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image35.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image22.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image09.jpg,sidewalk
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image42.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image24.jpg,ground
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image41.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image45.jpg,rocks
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image08.jpg,clouds
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image24.jpg,Leafless Trees
/Users/carolinejohnson/Desktop/finalProject/data/football/Image39.jpg,noticeable white stripes
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image47.jpg,struct
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image29.jpg,partially cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image26.jpg,water
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image47.jpg,building
/Users/carolinejohnson/Desktop/finalProject/data/italy/Image15.jpg,boats
/Users/carolinejohnson/Desktop/finalProject/data/football/Image39.jpg,east stands
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image07.jpg,quad
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image34.jpg,rocks
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image08.jpg,building
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image21.jpg,water
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image41.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image21.jpg,car
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image33.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image36.jpg,thermal
/Users/carolinejohnson/Desktop/finalProject/data/football/Image15.jpg,north stands
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image17.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image37.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/football/Image42.jpg,north stands
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image16.jpg,Sunrise/Sunset
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image41.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image25.jpg,building
/Users/carolinejohnson/Desktop/finalProject/data/indonesia/Image11.jpg,volcano
/Users/carolinejohnson/Desktop/finalProject/data/indonesia/Image19.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image24.jpg,ocean
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image03.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image33.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/swissmountains/Image21.jpg,Mountains
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image19.jpg,Water Sprays
/Users/carolinejohnson/Desktop/finalProject/data/football/Image02.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image19.jpg,rocks
/Users/carolinejohnson/Desktop/finalProject/data/italy/Image09.jpg,sky
/Users/carolinejohnson/Desktop/finalProject/data/iran/Image45.jpg,rock house
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image14.jpg,overcast sky
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image23.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image15.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image12.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image44.jpg,fence
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image09.jpg,Trees
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image15.jpg,hills
/Users/carolinejohnson/Desktop/finalProject/data/football/Image12.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image39.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image32.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image51.jpg,pole
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image01.jpg,cliffs
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image35.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image18.jpg,Houses
/Users/carolinejohnson/Desktop/finalProject/data/football/Image06.jpg,goalpost
/Users/carolinejohnson/Desktop/finalProject/data/football/Image41.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image05.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image17.jpg,ground
/Users/carolinejohnson/Desktop/finalProject/data/swissmountains/Image33.jpg,Snow
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image09.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image46.jpg,overcast sky
/Users/carolinejohnson/Desktop/finalProject/data/football/Image04.jpg,windows
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image36.jpg,water
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image19.jpg,water
/Users/carolinejohnson/Desktop/finalProject/data/football/Image35.jpg,with the word Huskies
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image46.jpg,wall
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image38.jpg,rocks
/Users/carolinejohnson/Desktop/finalProject/data/football/Image36.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image14.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image22.jpg,boxes
/Users/carolinejohnson/Desktop/finalProject/data/iran/Image21.jpg,mountains
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image02.jpg,eucalypt
/Users/carolinejohnson/Desktop/finalProject/data/football/Image06.jpg,purple stripe with the word Huskies
/Users/carolinejohnson/Desktop/finalProject/data/indonesia/Image10.jpg,ocean
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image01.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image16.jpg,sky
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image02.jpg,house
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image03.jpg,area
/Users/carolinejohnson/Desktop/finalProject/data/iran/Image34.jpg,ruins
/Users/carolinejohnson/Desktop/finalProject/data/football/Image36.jpg,band
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image04.jpg,corals
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image33.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image42.jpg,beach
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image09.jpg,cherry trees
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image27.jpg,overcast sky
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image29.jpg,koala
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image18.jpg,flowers
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image17.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image11.jpg,flowers
/Users/carolinejohnson/Desktop/finalProject/data/italy/Image11.jpg,ocean
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image40.jpg,roof
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image20.jpg,cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/swissmountains/Image08.jpg,Clear Sky
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image34.jpg,building
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image10.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image45.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image41.jpg,temple
/Users/carolinejohnson/Desktop/finalProject/data/football/Image03.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image09.jpg,quad
/Users/carolinejohnson/Desktop/finalProject/data/football/Image33.jpg,north  stands
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image02.jpg,zen garden
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image04.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/iran/Image26.jpg,mosque
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image18.jpg,ground
/Users/carolinejohnson/Desktop/finalProject/data/football/Image05.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/iran/Image35.jpg,boat
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image16.jpg,tree
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image44.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/football/Image45.jpg,banner
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image24.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image35.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image14.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image43.jpg,cherry trees
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image37.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image48.jpg,
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image43.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/italy/Image09.jpg,ocean
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image45.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image17.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image10.jpg,pole
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image10.jpg,leafless tree
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image18.jpg,struct
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image23.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image23.jpg,yellow lines
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image20.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/football/Image04.jpg,Hec Ed Pavilion
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image32.jpg,beach
/Users/carolinejohnson/Desktop/finalProject/data/swissmountains/Image28.jpg,Snow
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image03.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image13.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image27.jpg,sign
/Users/carolinejohnson/Desktop/finalProject/data/football/Image09.jpg,band
/Users/carolinejohnson/Desktop/finalProject/data/swissmountains/Image04.jpg,Cloudy Sky
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image47.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/arborgreens/Image31.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image48.jpg,tree trunk
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image16.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image09.jpg,flowers
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image55.jpg,cherry trees
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image47.jpg,cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/football/Image43.jpg,Husky Stadium
/Users/carolinejohnson/Desktop/finalProject/data/football/Image48.jpg,track
/Users/carolinejohnson/Desktop/finalProject/data/japan/Image04.jpg,statue
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image32.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image02.jpg,cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image42.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image08.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image52.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image38.jpg,leafless tree
/Users/carolinejohnson/Desktop/finalProject/data/geneva/Image10.jpg,Water Sprays
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image31.jpg,cloudy sky
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image38.jpg,water
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image08.jpg,masts
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image25.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image45.jpg,struct
/Users/carolinejohnson/Desktop/finalProject/data/football/Image47.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image25.jpg,tree trunks
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image33.jpg,many boats
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image21.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/football/Image46.jpg,football field
/Users/carolinejohnson/Desktop/finalProject/data/football/Image21.jpg,Husky Stadium
/Users/carolinejohnson/Desktop/finalProject/data/italy/Image07.jpg,rock
/Users/carolinejohnson/Desktop/finalProject/data/swissmountains/Image02.jpg,Greens
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image19.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image44.jpg,quad
/Users/carolinejohnson/Desktop/finalProject/data/football/Image42.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image01.jpg,elk
/Users/carolinejohnson/Desktop/finalProject/data/cannonbeach/Image40.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image01.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image02.jpg,clear sky
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image07.jpg,buildings
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image04.jpg,sidewalk
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image01.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image47.jpg,grass
/Users/carolinejohnson/Desktop/finalProject/data/football/Image29.jpg,track
/Users/carolinejohnson/Desktop/finalProject/data/greenlake/Image30.jpg,houses
/Users/carolinejohnson/Desktop/finalProject/data/italy/Image07.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image02.jpg,hills
/Users/carolinejohnson/Desktop/finalProject/data/cherries/Image03.jpg,overcast sky
/Users/carolinejohnson/Desktop/finalProject/data/campusinfall/Image05.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image43.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/australia/Image30.jpg,tree
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image34.jpg,Roche Harbor (273)
/Users/carolinejohnson/Desktop/finalProject/data/iran/Image29.jpg,people
/Users/carolinejohnson/Desktop/finalProject/data/springflowers/Image26.jpg,bushes
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image45.jpg,big power boat
/Users/carolinejohnson/Desktop/finalProject/data/yellowstone/Image44.jpg,trees
/Users/carolinejohnson/Desktop/finalProject/data/sanjuans/Image01.jpg,water
/Users/carolinejohnson/Desktop/finalProject/data/football/Image22.jpg,football field
